SC,AIF,Nl,RW,Economic_Impact,Environmental_Impact,Social_Impact,EQ0,EQ1,EQ2,EQ3,EQ4,F0,F1,F2,F3
4,226026.77735040698,179,2186.6501372856956,19066433.61572084,209882.00753966364,0.87250078620208,0,1,1,1,1,0.9308733006115248,0.052180252509069096,0.016946446879406087,0.0
4,215919.1551617247,175,1845.8756606317183,18032855.444724217,200496.35836445863,0.8432271589125546,1,1,1,1,1,0.8459788404729427,0.15402115952705733,0.0,0.0
4,180667.2470382703,175,1537.5541112324956,14602560.5814026,167762.44367839384,0.7858970084106537,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,175343.09614856986,178,1537.5541112324956,14904140.8509759,162818.5892808149,0.6836242811379264,0,1,1,1,0,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
4,191062.35434888516,186,2363.1714451878406,15002094.131785497,177415.04332396478,0.9394145491238083,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,175000.0,180,1537.5541112324956,14191815.569322512,162500.0,0.5063515538651991,1,0,0,1,0,0.8764963634083559,0.0,0.0188160648362646,0.10468757175537936
4,215804.24935792218,183,2323.6096298863436,17430875.602867827,200389.66011807058,0.9320583171971633,1,1,1,1,1,0.9265950004718457,0.05150127934219485,0.021903720185959253,0.0
4,200855.11947206987,176,1537.5541112324956,17183405.318298325,186508.32522406487,0.5995333720470173,1,1,1,0,1,0.84713002111662,0.1384342862091576,0.0,0.014435692674222305
4,184795.5832691414,177,2310.584192399985,13645072.950998172,171595.89874991702,0.929636331796204,1,1,1,1,1,0.8314589525932348,0.1685410474067652,0.0,0.0
4,196324.92713278867,182,2687.6079000014083,14519195.977985546,182301.71805187518,0.999741149126331,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,221928.9408866287,175,2687.6079000014083,16191867.972774923,206076.87368044097,0.999741149126331,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
1,65012.99945010105,25,2155.6941061611747,6245309.782861054,160984.5700669169,0.7008356463668975,0,1,0,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
4,234325.45496531654,187,2671.1427184265403,18829018.63074836,217587.92246779395,0.9966795683202939,1,1,1,1,1,0.9460546260475491,0.026629123699692118,0.0,0.02731625025275868
4,216822.03216828298,175,2378.74032956058,17358939.66775304,201334.74415626278,0.9423094699815135,1,1,1,1,1,0.9387149825363654,0.0,0.06128501746363456,0.0
4,181503.69886424305,175,2687.6079000014083,12260216.616728991,168539.14894536854,0.999741149126331,1,1,1,1,1,0.8864901363154347,0.0,0.06234709874135744,0.051162764943207796
4,188725.03829851517,180,1644.6164759802896,16284589.036312968,175244.6784200498,0.49216811311713016,0,0,0,1,0,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,211972.29188259185,179,2628.1621220774396,16082877.266472846,196831.41389097812,0.9886876389136183,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,196324.92713278867,183,1957.3762729916461,16164716.041020527,182301.71805187518,0.8298689780403006,0,1,1,1,1,0.9212715335737516,0.059428141284267884,0.019300325141980653,0.0
4,225624.17852745485,182,2687.6079000014083,16485672.710207164,209508.16577549378,0.999741149126331,1,1,1,1,1,0.8562400974493514,0.04757548575921972,0.014653918479905478,0.08153049831152333
4,225174.07121955298,201,2590.838649503251,17615491.855980217,209090.20898958493,0.9362930650890118,1,0,1,1,1,0.9387889745607736,0.05093455917336052,0.0,0.010276466265865912
4,186914.49674563875,202,1599.507840914253,15604351.393658116,173563.46126380743,0.7633259449281041,0,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,184925.509957358,175,2310.584192399985,13718244.883571357,171716.54496040387,0.929636331796204,1,1,1,1,1,0.8314589525932348,0.1685410474067652,0.0,0.0
4,234325.45496531654,186,2671.1427184265403,18891172.343369454,217587.92246779395,0.9625886592293849,0,1,1,1,1,0.9460546260475492,0.02662912369969212,0.0,0.027316250252758682
4,191975.59422078996,178,2221.076772162026,15334154.60979107,178263.05177644783,0.8675385322996432,1,0,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,175000.0,175,2671.1427184265403,11782545.584908158,162500.0,0.9966795683202939,1,1,1,1,1,0.8174257387857642,0.17518239706138078,0.0,0.007391864152855206
4,228828.01322872948,182,2317.177833345375,18919616.09915772,212483.1551409631,0.9308623713918511,1,1,1,1,1,0.9269986652241836,0.055810818141294016,0.017190516634522444,0.0
4,239239.5542947757,184,1647.0209089611126,19912663.893236935,222151.01470229172,0.8062515635851828,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,217547.23498587578,175,2323.6096298863436,17807034.025400385,202008.14677259894,0.8866037717426177,1,0,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,52445.123438087576,25,1606.479112455236,4838853.541140139,129864.1151800264,0.7987131112784003,1,1,1,1,1,0.8314589525932348,0.1685410474067652,0.0,0.0
4,231513.11618442918,178,2483.3982436980878,18982311.18349415,214976.46502839855,0.9163153027600488,1,0,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,231513.11618442918,184,2671.1427184265403,16867239.24258727,214976.46502839855,0.9966795683202939,1,1,1,1,1,0.8083890007517472,0.1452769766876012,0.0,0.04633402256065154
1,58915.51592567405,25,1601.944880884009,5688908.021086924,145886.03943500243,0.7183245493377751,0,0,1,1,1,0.9143216848001945,0.054254513941327756,0.017620099448827108,0.013803701809650704
4,183668.73996590424,192,1601.944880884009,15682537.42094621,170549.54425405397,0.6955972766105023,0,1,1,1,0,0.9408925265829957,0.042819535558997084,0.016287937858007268,0.0
4,207068.96550415052,189,2687.6079000014083,15529657.026231766,192278.3251109969,0.999741149126331,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,178786.11686422164,175,2221.076772162026,14255303.326434419,166015.67994534865,0.9129930777541886,1,1,1,1,1,0.9375144795983904,0.06248552040160957,0.0,0.0
4,193131.388408662,179,1644.6164759802896,16035750.862792805,179336.2892366147,0.8058044767534938,1,1,1,1,1,0.8876953242270947,0.04988886005666696,0.015366470287360877,0.047049345428877495
4,184512.2955388488,175,1658.1228504033713,15968903.956980422,171332.84585750243,0.5537704343357972,1,1,1,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,62675.410789619455,27,2025.4062111004218,5965149.851256691,155196.2552885815,0.7970641049748917,0,0,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,204445.64220429378,175,2235.086431334714,16574406.664530724,189842.38204684423,0.915598072022074,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,191755.12731680553,175,2610.9260679248446,13601389.07895422,178058.33250846228,0.9854827199562746,1,1,1,1,1,0.8198428884227952,0.16618641087789754,0.0,0.013970700699307333
4,188793.1130780665,175,2421.6372395927638,14461872.664209455,175307.89071534746,0.9502858385259881,1,1,1,1,1,0.9455187173361614,0.0,0.05448128266383853,0.0
4,199707.0191259145,175,2421.6372395927638,15397746.125819623,185442.23204549204,0.9161949294350791,0,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,176926.0320450603,175,2679.4945486288257,11827264.221170008,164288.458327556,0.9982325304255906,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,202276.42949125657,201,2563.146073965553,15622510.671974063,187828.11309902393,0.976598377457336,1,1,1,1,1,0.9764195629640645,0.02358043703593549,0.0,0.0
1,53979.63461246298,25,2025.4062111004218,4777794.568264004,133663.85713562262,0.8766095595203462,1,1,1,1,1,0.8839755346451565,0.027816473792083653,0.08321369162116793,0.004994299941591979
1,63036.431795602926,25,2186.6501372856956,5839889.553415246,156090.21206530248,0.9065916952929891,1,1,1,1,1,0.8941776089265514,0.05397542255292025,0.017529459653871624,0.034317508866656576
4,180857.86764346794,178,1601.944880884009,15464320.999821395,167939.44852607738,0.7637790947923205,0,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,227222.26590773574,188,2025.4062111004218,17982804.739250198,210992.10405718323,0.8766095595203462,1,1,1,1,1,0.876496363408356,0.0,0.018816064836264603,0.10468757175537938
4,180031.8918087319,179,1599.507840914253,14439554.02707152,167172.47096525104,0.7974168540190132,1,1,1,1,1,0.8584849643255965,0.05168588695801845,0.0012546223166482902,0.08857452639973679
1,59892.70312429718,25,2421.6372395927638,5207109.761465311,148305.7410696883,0.9502858385259881,1,1,1,1,1,0.7871711245705957,0.2042120960185701,0.0,0.008616779410834236
4,175819.0859402273,175,1601.944880884009,14804058.189007446,163260.57980163963,0.6955972766105023,0,1,1,1,0,0.9085954255056297,0.06412986246779426,0.027274712026576067,0.0
4,179755.97880982744,175,2551.5573370928614,13291534.345709786,166916.2660376969,0.9744435360901565,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,206712.82258889914,176,1820.3991441891974,16627804.53411755,191947.62097540635,0.8384899859035325,1,1,1,1,1,0.8176549265572381,0.14927893158611097,0.0,0.03306614185665088
4,213949.95327498124,175,1606.479112455236,17663334.765033543,198667.8137553397,0.7987131112784003,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,209259.8856783907,188,2025.4062111004218,17328842.493437007,194312.75098707707,0.8311550140658008,1,0,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,199725.38702197926,180,1915.7125930882764,17125880.72381416,185459.28794898075,0.810758283308615,1,0,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,179854.98943601068,175,2310.584192399985,14287769.718038931,167008.20447629562,0.8614545136143859,1,1,1,1,0,0.9715868050586381,0.0,0.02841319494136181,0.0
4,225873.27388851106,181,2661.17390013605,17881172.30741757,209739.46861076032,0.9948259390360823,1,1,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
1,53252.489377025624,25,2687.6079000014083,4866328.486961331,131863.30702882537,0.7883775127626947,1,0,0,1,1,0.9604567814965254,0.0,0.03954321850347468,0.0
4,220465.41390582305,177,1599.507840914253,19535754.7587917,204717.88434112136,0.7178713994735587,0,0,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
4,212297.4323405891,183,2025.4062111004218,18268165.048974544,197133.33003054702,0.7107004686112554,1,1,0,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,184553.32139672447,178,1764.5659645898534,15428093.02260837,171370.94129695845,0.8281082120843908,1,1,1,1,1,0.9212715335737516,0.059428141284267884,0.019300325141980653,0.0
1,46891.80054552294,25,1601.944880884009,4359609.666485887,116113.0299222473,0.7296881857014115,1,1,1,1,0,0.9083658387594142,0.04385146421980697,0.03868916894539608,0.009093528075382672
4,205220.99651378172,189,2317.177833345375,15766646.551380366,190562.35390565445,0.9308623713918511,1,1,1,1,1,0.9138369489530284,0.0,0.0,0.08616305104697154
1,65012.99945010105,26,2186.6501372856956,6180715.552890554,160984.5700669169,0.9065916952929891,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,65370.12893753839,27,2652.085360569471,5903517.876258567,161868.89070247603,0.993135991180638,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
1,52202.832905281444,30,2323.6096298863436,4625387.4970917255,129264.15767022071,0.9320583171971633,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,60770.01588754216,25,1722.3017091683237,5722320.782128982,150478.13457867585,0.7861585719742311,0,1,1,1,1,0.8557844295333268,0.13484771458077813,0.0,0.009367855885895065
4,179599.68551714247,175,2310.584192399985,13408555.38106884,166771.1365516323,0.929636331796204,1,1,1,1,1,0.8918121526203948,0.040558563331642095,0.0,0.06762928404796309
4,175000.0,175,2610.9260679248446,11916612.350495145,162500.0,0.9854827199562746,1,1,1,1,1,0.9049616242183636,0.0,0.0856783392665091,0.00936003651512735
4,199970.27967479266,175,1537.5541112324956,17862733.41421187,185686.68826945033,0.39953337204701733,0,1,0,0,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,188793.1130780665,175,1744.2909198351585,16823712.24131845,175307.89071534746,0.7561563967373264,1,1,1,1,0,0.988175597566886,0.0,0.0,0.011824402433114032
1,51730.218321863504,25,1658.1228504033713,4952240.265341353,128093.87393985249,0.5537704343357972,1,1,1,0,0,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
4,199707.0191259145,189,2421.6372395927638,15349254.030874446,185442.23204549204,0.9502858385259881,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,234308.13889113133,183,2671.1427184265403,18980045.06736052,217571.84325605055,0.9284977501384757,1,1,1,1,0,0.9576740728526165,0.0,0.014674178596760333,0.02765174855062323
1,63976.97847116994,27,1644.6164759802896,5905593.524968803,158419.18478575416,0.8058044767534938,1,1,1,1,1,0.8296013379624909,0.15408083141446471,0.01631783062304432,0.0
1,28691.877667350065,29,1606.479112455236,2371502.8669856414,71046.55422391446,0.7987131112784003,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,192899.0019736038,178,1710.8194497712027,16341810.274133667,179120.50183263212,0.7726598929558679,1,0,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
1,65369.8347915747,42,1744.2909198351585,6284729.241930723,161868.16234104213,0.578883669464599,0,0,0,1,1,0.988608242894182,0.0,0.0,0.011391757105817971
4,177416.29861824858,179,1722.3017091683237,14121871.302037835,164743.70585980226,0.8202494810651402,1,1,1,1,1,0.838912503691823,0.15286326656806362,0.0,0.008224229740113345
1,52279.436774483125,25,1537.5541112324956,4719862.321598098,129453.84344157728,0.7858970084106537,1,1,1,1,1,0.8077183930253563,0.1705430622090354,0.021738544765608214,0.0
4,225873.27388851106,180,2670.6233961607927,17930895.48280576,209739.46861076032,0.9511284586660929,1,0,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
1,35601.66007001526,28,2687.6079000014083,2853182.9495473653,88156.49160194256,0.965650240035422,0,1,1,1,1,0.9604567814965254,0.0,0.03954321850347468,0.0
4,180031.8918087319,180,1599.507840914253,15205899.933588251,167172.47096525104,0.7178713994735587,0,0,1,1,1,0.9143216848001945,0.054254513941327756,0.017620099448827108,0.013803701809650704
4,183125.9576649423,179,1606.479112455236,14760059.953032449,170045.53211744642,0.7987131112784003,1,1,1,1,1,0.8595633917394466,0.05175081468502701,0.0,0.0886857935755263
1,57009.55456652757,25,2025.4062111004218,5231257.635227323,141166.51606949687,0.8084277413385281,1,1,1,1,0,0.8459788404729427,0.15402115952705733,0.0,0.0
1,44643.32585817692,27,2025.4062111004218,4058458.485537365,110545.37831548572,0.69024592315671,1,1,1,0,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,39216.61808852578,30,1957.3762729916461,3396363.616847541,97107.8162192067,0.8298689780403006,0,1,1,1,1,0.9212715335737516,0.059428141284267884,0.019300325141980653,0.0
1,32328.876251080652,25,2661.17390013605,2315020.058516018,80052.45547886638,0.9493713935815369,1,0,1,1,1,0.792363827499494,0.14425986755241146,0.03801683655493569,0.025359468393158866
4,218304.48026464388,183,2687.6079000014083,15706746.515329093,202711.3031028836,0.999741149126331,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,194580.6925911368,175,2636.28030557322,13745396.011258513,180682.07169176987,0.9901971561125362,1,1,1,1,1,0.876496363408356,0.0,0.018816064836264603,0.10468757175537938
1,52202.832905281444,29,1791.850842067676,4988028.833198614,129264.15767022071,0.6468180003168538,1,1,1,0,1,0.9430730897219213,0.056926910278078745,0.0,0.0
4,191143.21579611878,176,1537.5541112324956,15503880.513476282,177490.1289535389,0.7858970084106537,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
1,58523.30983363654,26,1537.5541112324956,5637679.401164226,144914.86244519526,0.7858970084106537,1,1,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
4,175000.0,175,1537.5541112324956,14083640.039646,162500.0,0.7177151902288355,1,1,1,1,0,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,221205.70094505296,175,2025.4062111004218,17816880.85784784,205405.29373469204,0.8766095595203462,1,1,1,1,1,0.8560396205788098,0.059045464795046694,0.0,0.08491491462614353
4,180628.66643960358,181,2679.4945486288257,11867553.463563964,167726.61883677475,0.9982325304255906,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,177736.3118768628,175,1845.8756606317183,14343382.975195602,165040.86102851547,0.8432271589125546,1,1,1,1,1,0.9091045827006873,0.021954786840176124,0.0,0.06894063045913655
4,190838.1288628168,175,2632.871314114718,13327910.153373659,177206.8339440442,0.9895632789354255,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,193505.04583199596,183,2155.6941061611747,15120304.435931206,179683.25684399626,0.9008356463668976,1,1,1,1,1,0.9360413218491439,0.0,0.060592453276059194,0.003366224874796914
4,178042.59816875836,185,1537.5541112324956,14388839.02129817,165325.26972813276,0.7858970084106537,1,1,1,1,1,0.9135121311226836,0.0,0.08648786887731633,0.0
1,39045.80699530487,27,1601.944880884009,3522227.802709423,96684.85541694539,0.6842336402468661,1,0,1,1,0,0.9091045827006873,0.021954786840176124,0.0,0.06894063045913655
1,43754.4090895904,25,1537.5541112324956,3895429.247236058,108344.25107898578,0.7858970084106537,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,183982.29036998723,175,2155.6941061611747,14566243.570225865,170840.69820070243,0.9008356463668976,1,1,1,1,1,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
1,45755.658114932565,25,2563.146073965553,3939371.073441401,113299.7248560235,0.8743256501846087,0,1,1,1,0,0.8930551421521459,0.052380455794393835,0.014912233113694273,0.0396521689397661
1,28472.705732991304,30,2455.768186175884,1978871.3570524938,70503.84276740704,0.9566322398988256,1,1,1,1,1,0.8806465018676908,0.05302014296926542,0.016330949447299806,0.05000240571574405
1,58504.71210793303,25,2671.1427184265403,5348799.818892531,144868.81093392943,0.8944068410475666,0,1,1,1,0,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
1,56285.960591085786,28,2679.4945486288257,4673774.733162962,139374.7595588791,0.9982325304255906,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,197854.8106717937,187,1915.7125930882764,16328369.951164529,183722.32419523702,0.8562128287631605,1,1,1,1,1,0.9242592488726772,0.057172865969486335,0.018567885157836486,0.0
1,55721.95407211782,26,2687.6079000014083,4406128.950687055,137978.17198810127,0.999741149126331,1,1,1,1,1,0.7855364219312004,0.027052350197916575,0.0,0.18741122787088288
4,178542.14090406444,205,1537.5541112324956,15015833.35703434,165789.1308394884,0.4722606447742901,0,0,0,1,0,0.9257998159364247,0.05205918440520914,0.022140999658366124,0.0
1,65154.45504801295,25,2687.6079000014083,5753997.508269556,161334.84107127017,0.999741149126331,1,1,1,1,1,0.8198428884227952,0.16618641087789754,0.0,0.013970700699307333
1,56285.960591085786,25,1537.5541112324956,5158967.9459515475,139374.7595588791,0.7858970084106537,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
1,25621.140409058644,29,2609.4632637821774,1806267.3278486338,63442.823870049986,0.9511198130701504,0,1,1,1,1,0.9430730897219213,0.056926910278078745,0.0,0.0
4,187347.78410511452,181,2025.4062111004218,15158423.331711337,173965.79952617778,0.8766095595203462,1,1,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
4,186228.7918657536,175,2609.4632637821774,14143647.281028077,172926.73530391406,0.9852107221610594,1,1,1,1,1,0.9498254499900783,0.027491157993774638,0.022683392016147014,0.0
4,202589.58107086702,189,1599.507840914253,17658640.793201357,188118.89670866224,0.6315077631099224,1,1,0,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,61920.343543290066,26,1537.5541112324956,6029108.926863112,153326.56496433733,0.49726064477429005,0,1,1,0,0,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
4,195936.4330047901,179,2609.4632637821774,14857049.342777908,181940.97350444793,0.9852107221610594,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,53136.94408333669,25,2346.498792524292,4608200.5513408445,131577.1948730242,0.9363143905772207,1,1,1,1,1,0.858309231715027,0.04689073245844533,0.014443004836287038,0.08035703099024058
4,188877.99956630432,176,2310.584192399985,14886846.435481876,175386.71388299688,0.8841817863416586,1,0,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
1,46379.310336100345,25,2563.146073965553,4025792.792372953,114844.00654653419,0.976598377457336,1,1,1,1,1,0.9033873665073265,0.04731984201655088,0.01347152300132362,0.035821268474798905
1,25749.728605948196,27,2671.1427184265403,1664076.0387321692,63761.23273853839,0.9966795683202939,1,1,1,1,1,0.7976702584060865,0.1941380394668018,0.0,0.008191702127111712
4,216334.3923160547,177,1865.5605695387846,19104908.505395696,200881.93572205078,0.8127965155165258,0,1,1,1,1,0.9439054533588022,0.056094546641197826,0.0,0.0
1,53725.83460702537,25,2025.4062111004218,5059843.759100892,133035.3999793009,0.8425186504294371,0,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,55721.95407211782,31,2025.4062111004218,5109536.587072924,137978.17198810127,0.8766095595203462,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,50966.63551665416,25,1710.8194497712027,4906773.559997216,126203.09746981034,0.3635689838649588,0,1,0,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,57824.11881223051,25,2679.4945486288257,4912138.106301829,143183.53229695177,0.9982325304255906,1,1,1,1,1,0.84583811491743,0.0384936581124679,0.014642436053501644,0.10102579091660052
1,55167.08701662942,28,2671.1427184265403,5032426.786481462,136604.21546974903,0.9966795683202939,1,1,1,1,1,0.9668411819409385,0.0,0.0,0.03315881805906146
1,56334.99578825601,29,2609.4632637821774,5127078.289718956,139496.18004711013,0.9852107221610594,1,1,1,1,1,0.9430730897219213,0.056926910278078745,0.0,0.0
4,175000.0,175,2025.4062111004218,13363655.196438462,162500.0,0.8766095595203462,1,1,1,1,1,0.8806465018676908,0.05302014296926542,0.016330949447299806,0.05000240571574405
1,45147.33100918781,25,2652.085360569471,3669793.4988257997,111793.39107036983,0.993135991180638,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,211972.29188259185,181,2656.51853501179,15953811.246649563,196831.41389097812,0.9939603077374098,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,205049.23065651316,175,2310.584192399985,16290883.70270446,190402.8570381908,0.929636331796204,1,1,1,1,1,0.9134791412504282,0.02089816040802974,0.0,0.06562269834154213
4,193450.15721003275,175,2687.6079000014083,13612457.46844554,179632.28883788755,0.999741149126331,1,1,1,1,1,0.8198428884227952,0.16618641087789754,0.0,0.013970700699307333
1,29335.799242828696,27,2687.6079000014083,2007089.613492541,72641.0266965282,0.999741149126331,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
1,45515.08500165481,31,2610.9260679248446,3805277.8796368428,112704.02000409763,0.9854827199562746,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,213949.95327498124,183,2609.4632637821774,16853915.08703533,198667.8137553397,0.9852107221610594,1,1,1,1,1,0.9498254499900783,0.027491157993774638,0.022683392016147014,0.0
1,52279.436774483125,25,2221.076772162026,4680409.940948263,129453.84344157728,0.8789021686632795,0,1,1,1,1,0.8459788404729427,0.15402115952705733,0.0,0.0
1,43393.05404724469,25,2459.1627108509856,3479066.8379602283,107449.46716460591,0.9572634270827418,1,1,1,1,1,0.8109766699501638,0.0903115177085395,0.015038973040609952,0.08367283930068672
1,62675.410789619455,27,2025.4062111004218,5995389.851256691,155196.2552885815,0.5425186504294371,0,0,1,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,222002.49368238403,175,2155.6941061611747,17958772.467620045,206145.17270507087,0.9008356463668976,1,1,1,1,1,0.8580106831129428,0.12545439945489556,0.01653491743216164,0.0
4,208208.290304911,189,2025.4062111004218,17152803.1103981,193336.26956884592,0.8766095595203462,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,26739.211992293694,25,2609.4632637821774,1843110.4830436502,66211.38207615582,0.9852107221610594,1,1,1,1,1,0.8098563944358143,0.16416209668747644,0.01738548049020061,0.008596028386508761
4,179755.57783333035,189,1537.5541112324956,15052052.54661423,166915.89370237818,0.7518060993197446,0,1,1,1,1,0.9299527284867148,0.0,0.017245297591128993,0.052801973922156194
4,198423.954170985,175,2636.053793405663,15200041.599730045,184250.81458734322,0.9901550378218043,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,34136.34630117614,25,2310.584192399985,2812537.5445138924,84528.09560291236,0.8614545136143859,1,1,1,1,0,0.8805436575787332,0.08384696669712455,0.0,0.03560937572414223
1,44487.647989358375,25,1722.3017091683237,4083194.415460471,110159.8902593636,0.3657040265196857,0,1,0,0,0,0.8557844295333268,0.13484771458077813,0.0,0.009367855885895065
4,189991.7765144849,181,2687.6079000014083,14361449.376444742,176420.93533487883,0.965650240035422,0,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,196837.50635532037,175,2656.51853501179,15057643.70549485,182777.6844727975,0.9257784895555916,1,1,1,1,0,0.927804757990536,0.05155185114853381,0.015878694923728422,0.004764695937201723
1,43672.75528942483,25,1595.455458267498,3839139.184535194,108142.06071667103,0.7966633429281328,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,175000.0,177,2661.17390013605,11860956.978441402,162500.0,0.9948259390360823,1,1,1,1,1,0.8914883344541789,0.0,0.0165320033542994,0.09197966219152183
1,26755.78867827094,25,2687.6079000014083,1694755.3780837916,66252.42910809947,0.999741149126331,1,1,1,1,1,0.7893016129249096,0.043761806228500906,0.014212409655726737,0.1527241711908628
1,58980.656355901825,26,2670.6233961607927,5265543.593817249,146047.3395479474,0.9170375495751838,0,0,1,1,1,0.9161544610700949,0.0,0.016989418748525015,0.06685612018138017
4,184102.32829285413,190,1791.850842067676,15092904.05783546,170952.16198622168,0.8331816366804902,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,39306.479402051824,27,2186.6501372856956,3424107.8296296373,97330.32994793786,0.838409877111171,1,1,1,1,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,60141.85286444581,25,1722.3017091683237,5466268.268585183,148922.68328338966,0.8202494810651402,1,1,1,1,1,0.7998977837442807,0.18207833364194678,0.0,0.018023882613772628
4,197063.46205940068,176,2323.6096298863436,15151387.66755484,182987.5004837292,0.8979674081062541,0,1,1,1,1,0.9080329846939754,0.0,0.015540315589527585,0.07642669971649703
1,35150.16550274927,25,2652.085360569471,2713251.5034513064,87038.50505442676,0.993135991180638,1,1,1,1,1,0.8913297432894751,0.027225244027300526,0.08144501268322431,0.0
1,26231.00898412276,30,2679.4945486288257,1731907.3022543415,64952.97462735161,0.9982325304255906,1,1,1,1,1,0.9087670475319736,0.06842041464212446,0.022812537825901983,0.0
1,50085.8691970628,25,1710.8194497712027,4740370.317217741,124022.15229748885,0.7840235293195041,0,1,1,1,1,0.9177495167201922,0.06208673384525674,0.020163749434550942,0.0
